,x,y,cluster,distance_from_0,distance_from_1,closest,color
2266,10,0,0,4.642093943676666,8.176681449580897,0,g
2267,6,1,0,0.872840665430125,4.204987546465239,0,g
2268,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2269,1,0,0,4.39189465937903,0.9367455479730389,1,r
2270,5,0,0,0.5415859655871369,3.194090710809538,0,g
2271,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2272,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2273,5,0,0,0.5415859655871369,3.194090710809538,0,g
2274,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2275,6,0,0,0.7378750049166032,4.187289849137255,0,g
2276,4,0,0,1.4290455532841582,2.2070420605579,0,g
2277,5,1,0,0.7146374342761352,3.2172565104634776,0,g
2278,1,1,0,4.416574464834695,1.0129245810459737,1,r
2279,5,0,0,0.5415859655871369,3.194090710809538,0,g
2280,4,1,0,1.5031841196969358,2.24043715428742,0,g
2281,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2282,1,1,0,4.416574464834695,1.0129245810459737,1,r
2283,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2284,4,0,0,1.4290455532841582,2.2070420605579,0,g
2285,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2286,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2287,5,0,0,0.5415859655871369,3.194090710809538,0,g
2288,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2289,4,1,0,1.5031841196969358,2.24043715428742,0,g
2290,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2291,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2292,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2293,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2294,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2295,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2296,4,0,0,1.4290455532841582,2.2070420605579,0,g
2297,4,0,0,1.4290455532841582,2.2070420605579,0,g
2298,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2299,1,1,0,4.416574464834695,1.0129245810459737,1,r
2300,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2301,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2302,1,1,0,4.416574464834695,1.0129245810459737,1,r
2303,4,1,0,1.5031841196969358,2.24043715428742,0,g
2304,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2305,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2306,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2307,5,0,0,0.5415859655871369,3.194090710809538,0,g
2308,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2309,1,0,0,4.39189465937903,0.9367455479730389,1,r
2310,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2311,4,1,0,1.5031841196969358,2.24043715428742,0,g
2312,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2313,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2314,6,1,0,0.872840665430125,4.204987546465239,0,g
2315,5,1,0,0.7146374342761352,3.2172565104634776,0,g
2316,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2317,4,1,0,1.5031841196969358,2.24043715428742,0,g
2318,4,0,0,1.4290455532841582,2.2070420605579,0,g
2319,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2320,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2321,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2322,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2323,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2324,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2325,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2326,1,1,0,4.416574464834695,1.0129245810459737,1,r
2327,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2328,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2329,4,1,0,1.5031841196969358,2.24043715428742,0,g
2330,4,1,0,1.5031841196969358,2.24043715428742,0,g
2331,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2332,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2333,1,0,0,4.39189465937903,0.9367455479730389,1,r
2334,6,0,0,0.7378750049166032,4.187289849137255,0,g
2335,4,1,0,1.5031841196969358,2.24043715428742,0,g
2336,5,0,0,0.5415859655871369,3.194090710809538,0,g
2337,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2338,4,1,0,1.5031841196969358,2.24043715428742,0,g
2339,4,0,0,1.4290455532841582,2.2070420605579,0,g
2340,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2341,4,1,0,1.5031841196969358,2.24043715428742,0,g
2342,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2343,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2344,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2345,1,1,0,4.416574464834695,1.0129245810459737,1,r
2346,1,0,0,4.39189465937903,0.9367455479730389,1,r
2347,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2348,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2349,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2350,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2351,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2352,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2353,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2354,6,0,0,0.7378750049166032,4.187289849137255,0,g
2355,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2356,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2357,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2358,5,0,0,0.5415859655871369,3.194090710809538,0,g
2359,10,0,0,4.642093943676666,8.176681449580897,0,g
2360,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2361,4,1,0,1.5031841196969358,2.24043715428742,0,g
2362,4,1,0,1.5031841196969358,2.24043715428742,0,g
2363,5,0,0,0.5415859655871369,3.194090710809538,0,g
2364,7,1,0,1.735798085028391,5.197412921611662,0,g
2365,1,0,0,4.39189465937903,0.9367455479730389,1,r
2366,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2367,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2368,6,0,0,0.7378750049166032,4.187289849137255,0,g
2369,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2370,4,0,0,1.4290455532841582,2.2070420605579,0,g
2371,5,0,0,0.5415859655871369,3.194090710809538,0,g
2372,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2373,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2374,4,1,0,1.5031841196969358,2.24043715428742,0,g
2375,1,1,0,4.416574464834695,1.0129245810459737,1,r
2376,1,1,0,4.416574464834695,1.0129245810459737,1,r
2377,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2378,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2379,1,0,0,4.39189465937903,0.9367455479730389,1,r
2380,4,1,0,1.5031841196969358,2.24043715428742,0,g
2381,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2382,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2383,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2384,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2385,4,0,0,1.4290455532841582,2.2070420605579,0,g
2386,1,0,0,4.39189465937903,0.9367455479730389,1,r
2387,1,1,0,4.416574464834695,1.0129245810459737,1,r
2388,1,0,0,4.39189465937903,0.9367455479730389,1,r
2389,4,0,0,1.4290455532841582,2.2070420605579,0,g
2390,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2391,4,0,0,1.4290455532841582,2.2070420605579,0,g
2392,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2393,4,1,0,1.5031841196969358,2.24043715428742,0,g
2394,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2395,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2396,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2397,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2398,10,0,0,4.642093943676666,8.176681449580897,0,g
2399,5,0,0,0.5415859655871369,3.194090710809538,0,g
2400,4,0,0,1.4290455532841582,2.2070420605579,0,g
2401,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2402,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2403,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2404,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2405,7,0,0,1.6720058874419081,5.18310496637836,0,g
2406,4,0,0,1.4290455532841582,2.2070420605579,0,g
2407,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2408,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2409,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2410,4,0,0,1.4290455532841582,2.2070420605579,0,g
2411,6,0,0,0.7378750049166032,4.187289849137255,0,g
2412,0,0,0,5.388654241489458,1.8831652635494291,1,r
2413,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2414,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2415,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2416,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2417,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2418,14,0,0,8.634443400761771,12.173037532808022,0,g
2419,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2420,0,0,0,5.388654241489458,1.8831652635494291,1,r
2421,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2422,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2423,9,0,0,3.6466274853842493,7.178226711111335,0,g
2424,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2425,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2426,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2427,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2428,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2429,5,0,0,0.5415859655871369,3.194090710809538,0,g
2430,6,0,0,0.7378750049166032,4.187289849137255,0,g
2431,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2432,4,1,0,1.5031841196969358,2.24043715428742,0,g
2433,1,0,0,4.39189465937903,0.9367455479730389,1,r
2434,6,0,0,0.7378750049166032,4.187289849137255,0,g
2435,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2436,4,0,0,1.4290455532841582,2.2070420605579,0,g
2437,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2438,6,0,0,0.7378750049166032,4.187289849137255,0,g
2439,6,1,0,0.872840665430125,4.204987546465239,0,g
2440,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2441,6,0,0,0.7378750049166032,4.187289849137255,0,g
2442,1,0,0,4.39189465937903,0.9367455479730389,1,r
2443,4,1,0,1.5031841196969358,2.24043715428742,0,g
2444,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2445,1,0,0,4.39189465937903,0.9367455479730389,1,r
2446,4,0,0,1.4290455532841582,2.2070420605579,0,g
2447,6,0,0,0.7378750049166032,4.187289849137255,0,g
2448,1,0,0,4.39189465937903,0.9367455479730389,1,r
2449,5,0,0,0.5415859655871369,3.194090710809538,0,g
2450,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2451,4,1,0,1.5031841196969358,2.24043715428742,0,g
2452,4,1,0,1.5031841196969358,2.24043715428742,0,g
2453,7,0,0,1.6720058874419081,5.18310496637836,0,g
2454,4,1,0,1.5031841196969358,2.24043715428742,0,g
2455,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2456,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2457,1,1,0,4.416574464834695,1.0129245810459737,1,r
2458,5,0,0,0.5415859655871369,3.194090710809538,0,g
2459,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2460,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2461,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2462,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2463,1,1,0,4.416574464834695,1.0129245810459737,1,r
2464,4,1,0,1.5031841196969358,2.24043715428742,0,g
2465,1,0,0,4.39189465937903,0.9367455479730389,1,r
2466,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2467,5,1,0,0.7146374342761352,3.2172565104634776,0,g
2468,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2469,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2470,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2471,5,0,0,0.5415859655871369,3.194090710809538,0,g
2472,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2473,8,0,0,2.654571124004804,6.180271669134306,0,g
2474,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2475,1,0,0,4.39189465937903,0.9367455479730389,1,r
2476,4,1,0,1.5031841196969358,2.24043715428742,0,g
2477,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2478,4,0,0,1.4290455532841582,2.2070420605579,0,g
2479,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2480,1,0,0,4.39189465937903,0.9367455479730389,1,r
2481,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2482,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2483,5,0,0,0.5415859655871369,3.194090710809538,0,g
2484,6,1,0,0.872840665430125,4.204987546465239,0,g
2485,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2486,4,1,0,1.5031841196969358,2.24043715428742,0,g
2487,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2488,4,0,0,1.4290455532841582,2.2070420605579,0,g
2489,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2490,4,0,0,1.4290455532841582,2.2070420605579,0,g
2491,4,1,0,1.5031841196969358,2.24043715428742,0,g
2492,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2493,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2494,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2495,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2496,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2497,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2498,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2499,1,1,0,4.416574464834695,1.0129245810459737,1,r
2500,1,1,0,4.416574464834695,1.0129245810459737,1,r
2501,5,0,0,0.5415859655871369,3.194090710809538,0,g
2502,4,1,0,1.5031841196969358,2.24043715428742,0,g
2503,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2504,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2505,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2506,4,1,0,1.5031841196969358,2.24043715428742,0,g
2507,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2508,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2509,1,1,0,4.416574464834695,1.0129245810459737,1,r
2510,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2511,1,1,0,4.416574464834695,1.0129245810459737,1,r
2512,4,0,0,1.4290455532841582,2.2070420605579,0,g
2513,4,1,0,1.5031841196969358,2.24043715428742,0,g
2514,1,0,0,4.39189465937903,0.9367455479730389,1,r
2515,1,0,0,4.39189465937903,0.9367455479730389,1,r
2516,10,0,0,4.642093943676666,8.176681449580897,0,g
2517,5,0,0,0.5415859655871369,3.194090710809538,0,g
2518,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2519,4,1,0,1.5031841196969358,2.24043715428742,0,g
2520,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2521,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2522,4,1,0,1.5031841196969358,2.24043715428742,0,g
2523,6,0,0,0.7378750049166032,4.187289849137255,0,g
2524,5,0,0,0.5415859655871369,3.194090710809538,0,g
2525,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2526,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2527,6,1,0,0.872840665430125,4.204987546465239,0,g
2528,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2529,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2530,10,0,0,4.642093943676666,8.176681449580897,0,g
2531,10,0,0,4.642093943676666,8.176681449580897,0,g
2532,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2533,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2534,0,0,0,5.388654241489458,1.8831652635494291,1,r
2535,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2536,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2537,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2538,4,1,0,1.5031841196969358,2.24043715428742,0,g
2539,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2540,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2541,4,1,0,1.5031841196969358,2.24043715428742,0,g
2542,10,0,0,4.642093943676666,8.176681449580897,0,g
2543,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2544,1,1,0,4.416574464834695,1.0129245810459737,1,r
2545,1,1,0,4.416574464834695,1.0129245810459737,1,r
2546,4,1,0,1.5031841196969358,2.24043715428742,0,g
2547,4,0,0,1.4290455532841582,2.2070420605579,0,g
2548,1,0,0,4.39189465937903,0.9367455479730389,1,r
2549,10,0,0,4.642093943676666,8.176681449580897,0,g
2550,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2551,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2552,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2553,6,1,0,0.872840665430125,4.204987546465239,0,g
2554,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2555,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2556,5,0,0,0.5415859655871369,3.194090710809538,0,g
2557,4,0,0,1.4290455532841582,2.2070420605579,0,g
2558,4,0,0,1.4290455532841582,2.2070420605579,0,g
2559,5,0,0,0.5415859655871369,3.194090710809538,0,g
2560,4,1,0,1.5031841196969358,2.24043715428742,0,g
2561,4,1,0,1.5031841196969358,2.24043715428742,0,g
2562,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2563,4,0,0,1.4290455532841582,2.2070420605579,0,g
2564,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2565,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2566,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2567,1,0,0,4.39189465937903,0.9367455479730389,1,r
2568,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2569,4,1,0,1.5031841196969358,2.24043715428742,0,g
2570,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2571,4,0,0,1.4290455532841582,2.2070420605579,0,g
2572,4,0,0,1.4290455532841582,2.2070420605579,0,g
2573,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2574,4,1,0,1.5031841196969358,2.24043715428742,0,g
2575,4,0,0,1.4290455532841582,2.2070420605579,0,g
2576,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2577,10,0,0,4.642093943676666,8.176681449580897,0,g
2578,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2579,4,1,0,1.5031841196969358,2.24043715428742,0,g
2580,6,0,0,0.7378750049166032,4.187289849137255,0,g
2581,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2582,4,1,0,1.5031841196969358,2.24043715428742,0,g
2583,1,0,0,4.39189465937903,0.9367455479730389,1,r
2584,4,0,0,1.4290455532841582,2.2070420605579,0,g
2585,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2586,4,0,0,1.4290455532841582,2.2070420605579,0,g
2587,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2588,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2589,7,0,0,1.6720058874419081,5.18310496637836,0,g
2590,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2591,5,0,0,0.5415859655871369,3.194090710809538,0,g
2592,5,0,0,0.5415859655871369,3.194090710809538,0,g
2593,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2594,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2595,14,0,0,8.634443400761771,12.173037532808022,0,g
2596,6,0,0,0.7378750049166032,4.187289849137255,0,g
2597,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2598,4,0,0,1.4290455532841582,2.2070420605579,0,g
2599,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2600,4,1,0,1.5031841196969358,2.24043715428742,0,g
2601,4,1,0,1.5031841196969358,2.24043715428742,0,g
2602,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2603,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2604,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2605,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2606,4,1,0,1.5031841196969358,2.24043715428742,0,g
2607,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2608,4,1,0,1.5031841196969358,2.24043715428742,0,g
2609,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2610,5,0,0,0.5415859655871369,3.194090710809538,0,g
2611,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2612,1,0,0,4.39189465937903,0.9367455479730389,1,r
2613,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2614,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2615,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2616,4,0,0,1.4290455532841582,2.2070420605579,0,g
2617,4,1,0,1.5031841196969358,2.24043715428742,0,g
2618,4,0,0,1.4290455532841582,2.2070420605579,0,g
2619,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2620,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2621,6,1,0,0.872840665430125,4.204987546465239,0,g
2622,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2623,4,0,0,1.4290455532841582,2.2070420605579,0,g
2624,10,0,0,4.642093943676666,8.176681449580897,0,g
2625,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2626,1,1,0,4.416574464834695,1.0129245810459737,1,r
2627,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2628,1,0,0,4.39189465937903,0.9367455479730389,1,r
2629,1,1,0,4.416574464834695,1.0129245810459737,1,r
2630,6,0,0,0.7378750049166032,4.187289849137255,0,g
2631,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2632,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2633,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2634,8,1,0,2.6952067001897935,6.192275986222189,0,g
2635,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2636,5,0,0,0.5415859655871369,3.194090710809538,0,g
2637,6,0,0,0.7378750049166032,4.187289849137255,0,g
2638,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2639,4,0,0,1.4290455532841582,2.2070420605579,0,g
2640,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2641,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2642,4,1,0,1.5031841196969358,2.24043715428742,0,g
2643,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2644,10,0,0,4.642093943676666,8.176681449580897,0,g
2645,6,0,0,0.7378750049166032,4.187289849137255,0,g
2646,5,1,0,0.7146374342761352,3.2172565104634776,0,g
2647,4,0,0,1.4290455532841582,2.2070420605579,0,g
2648,4,0,0,1.4290455532841582,2.2070420605579,0,g
2649,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2650,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2651,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2652,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2653,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2654,1,1,0,4.416574464834695,1.0129245810459737,1,r
2655,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2656,6,1,0,0.872840665430125,4.204987546465239,0,g
2657,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2658,5,1,0,0.7146374342761352,3.2172565104634776,0,g
2659,4,1,0,1.5031841196969358,2.24043715428742,0,g
2660,1,1,0,4.416574464834695,1.0129245810459737,1,r
2661,1,1,0,4.416574464834695,1.0129245810459737,1,r
2662,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2663,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2664,7,0,0,1.6720058874419081,5.18310496637836,0,g
2665,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2666,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2667,1,1,0,4.416574464834695,1.0129245810459737,1,r
2668,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2669,4,1,0,1.5031841196969358,2.24043715428742,0,g
2670,5,0,0,0.5415859655871369,3.194090710809538,0,g
2671,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2672,7,0,0,1.6720058874419081,5.18310496637836,0,g
2673,4,0,0,1.4290455532841582,2.2070420605579,0,g
2674,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2675,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2676,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2677,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2678,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2679,1,0,0,4.39189465937903,0.9367455479730389,1,r
2680,4,1,0,1.5031841196969358,2.24043715428742,0,g
2681,4,0,0,1.4290455532841582,2.2070420605579,0,g
2682,4,1,0,1.5031841196969358,2.24043715428742,0,g
2683,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2684,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2685,6,1,0,0.872840665430125,4.204987546465239,0,g
2686,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2687,4,0,0,1.4290455532841582,2.2070420605579,0,g
2688,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2689,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2690,2,0,0,3.3970403094225676,0.45680743585829114,1,r
2691,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2692,6,1,0,0.872840665430125,4.204987546465239,0,g
2693,10,0,0,4.642093943676666,8.176681449580897,0,g
2694,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2695,5,0,0,0.5415859655871369,3.194090710809538,0,g
2696,4,1,0,1.5031841196969358,2.24043715428742,0,g
2697,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2698,7,0,0,1.6720058874419081,5.18310496637836,0,g
2699,1,0,0,4.39189465937903,0.9367455479730389,1,r
2700,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2701,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2702,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2703,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2704,1,1,0,4.416574464834695,1.0129245810459737,1,r
2705,7,1,0,1.735798085028391,5.197412921611662,0,g
2706,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2707,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2708,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2709,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2710,4,1,0,1.5031841196969358,2.24043715428742,0,g
2711,5,1,0,0.7146374342761352,3.2172565104634776,0,g
2712,4,0,0,1.4290455532841582,2.2070420605579,0,g
2713,4,0,0,1.4290455532841582,2.2070420605579,0,g
2714,4,0,0,1.4290455532841582,2.2070420605579,0,g
2715,1,0,0,4.39189465937903,0.9367455479730389,1,r
2716,1,0,0,4.39189465937903,0.9367455479730389,1,r
2717,3,0,0,2.4064552829008687,1.2409084757803635,1,r
2718,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2719,2,1,0,3.4288881825147928,0.5976596177551894,1,r
2720,3,1,0,2.4512075254758265,1.2993759388658068,1,r
2721,4,1,0,1.5031841196969358,2.24043715428742,0,g
2722,1,1,0,4.416574464834695,1.0129245810459737,1,r
2723,3,1,0,2.4512075254758265,1.2993759388658068,1,r
